,album_uri,album_title,uri,song_title,first_artist,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature	
89,4ZZvKnA1YJ2KcwjMmHBinq,Holiday Inn,spotify:track:7rAwW33PgzrYlNFgTxck9n,I'll Capture Your Heart,Bing Crosby,"['Bing Crosby', 'Fred Astaire', 'Bob Crosby & His Orchestra']",0.587,0.288,5.0,-13.285,1.0,0.259,0.746,0.00609,0.921,0.578,100.696,143453.0,4.0	
90,4ZZvKnA1YJ2KcwjMmHBinq,Holiday Inn,spotify:track:6cj6m5sUiRWbXW6GX6qtDM,I've Got Plenty To Be Thankful For,Bing Crosby,['Bing Crosby'],0.602,0.194,5.0,-14.925,0.0,0.11,0.844,0.0136,0.506,0.818,153.855,177547.0,4.0	
91,4ZZvKnA1YJ2KcwjMmHBinq,Holiday Inn,spotify:track:1JynLZPzB9EJQtDBVvCs7y,You're Easy To Dance With,Fred Astaire,"['Fred Astaire', 'Bob Crosby & His Orchestra']",0.507,0.219,0.0,-13.62,1.0,0.0639,0.755,0.162,0.858,0.803,178.836,168000.0,4.0	
92,4ZZvKnA1YJ2KcwjMmHBinq,Holiday Inn,spotify:track:4so0Wek9Ig1p6CRCHuINwW,White Christmas,Bing Crosby,"['Bing Crosby', 'Ken Darby Singers', 'John Scott Trotter & His Orchestra']",0.317,0.158,9.0,-16.485,1.0,0.0381,0.673,0.353,0.338,0.247,130.503,177480.0,3.0	
93,4ZZvKnA1YJ2KcwjMmHBinq,Holiday Inn,spotify:track:4poi9XaiO0PaaDJ5e7b9Ab,Let's Start The New Year Off Right,Bing Crosby,"['Bing Crosby', 'Bob Crosby & His Orchestra']",0.356,0.15,10.0,-14.651,1.0,0.0325,0.666,0.953,0.207,0.449,67.517,153947.0,4.0	
94,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:1FlxqJmoZWS2q1uRlyZVur,"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice",John Williams,"['John Williams', 'Boston Pops Orchestra']",0.164,0.0719,2.0,-18.535,1.0,0.0355,0.969,0.317,0.0788,0.0784,74.352,293533.0,4.0	
95,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:1GcMtIabM5cijTS7HVfSjn,Holiday Flight,John Williams,['John Williams'],0.564,0.433,7.0,-14.055,1.0,0.042,0.772,0.821,0.439,0.874,155.458,58707.0,4.0	
96,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:6dmUz77mDLsUhkoYu9c4rO,The House - Instrumental,John Williams,['John Williams'],0.336,0.0498,2.0,-24.45,0.0,0.0289,0.943,0.654,0.0915,0.101,97.31,147173.0,4.0	
97,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:71Q4Y903iRIPDZMZMfcFJr,Star of Bethlehem - Instrumental,John Williams,['John Williams'],0.147,0.155,9.0,-16.01,0.0,0.0325,0.951,0.922,0.099,0.0744,92.533,171253.0,3.0	
98,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:5mHXvgNQZeVLHUQsSAS4UZ,Man of the House - Instrumental,John Williams,['John Williams'],0.205,0.0931,7.0,-21.653,1.0,0.0432,0.882,0.51,0.187,0.037,144.638,272813.0,4.0	
99,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:04YSVJjUnZED8YNXlQR1fk,White Christmas - Voice,Irving Berlin,"['Irving Berlin', 'The Drifters']",0.506,0.0908,8.0,-17.599,1.0,0.0487,0.927,7.39e-06,0.115,0.444,125.63,160013.0,4.0	
100,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:3dOCdXv4CKRLPzLDomc79y,Scammed By a Kindergartner - Instrumental,John Williams,['John Williams'],0.227,0.0093,5.0,-29.328,1.0,0.048,0.971,0.368,0.143,0.0852,72.388,235467.0,4.0	
101,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:2jGLXDzn8iQxnRCaYg6JvF,Please Come Home for Christmas,Charles Brown,"['Charles Brown', 'Gene Redd', 'Southside Johnny Lyon']",0.548,0.381,4.0,-13.91,1.0,0.0316,0.175,0.000848,0.078,0.571,189.794,160813.0,3.0	
102,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:1HiGjWRRo90O4EhMdYqwgy,Follow That Kid! - Instrumental,John Williams,['John Williams'],0.262,0.0857,8.0,-21.251,0.0,0.0433,0.895,0.896,0.153,0.049,118.926,122987.0,4.0	
103,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:36Q6JASr1aXvikQLyrb0Z2,Making the Plane - Instrumental,John Williams,['John Williams'],0.566,0.355,7.0,-16.299,1.0,0.0529,0.872,0.953,0.148,0.601,77.681,52453.0,4.0	
104,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:11Hq1xTlR8Bgm3Pgv9EqGs,O Holy Night,Adolphe Adam,"['Adolphe Adam', 'John Williams']",0.207,0.127,1.0,-21.067,1.0,0.0385,0.754,0.943,0.128,0.0386,80.583,167760.0,4.0	
105,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:4tHqQMWSqmL6YjXwsqthDI,Carol of the Bells,Mykola Dmytrovych Leontovych,"['Mykola Dmytrovych Leontovych', 'John Williams']",0.418,0.106,8.0,-22.507,0.0,0.0448,0.994,0.0292,0.179,0.8,46.718,85267.0,4.0	
106,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:5MNkMPDxNoQCILLPJw4XAB,Star of Bethlehem - Voice,John Williams,['John Williams'],0.195,0.107,4.0,-22.997,0.0,0.0443,0.959,0.66,0.164,0.0415,80.771,179000.0,4.0	
107,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:0i9l2Knt42NoyU7z1GZeSX,Setting the Trap - Instrumental,John Williams,['John Williams'],0.53,0.462,10.0,-14.549,1.0,0.0301,0.662,0.0247,0.182,0.572,101.018,136493.0,3.0	
108,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:1WA5av9UlqPNOKcaUdWbGM,Somewhere in My Memory - Chorus & Orchestra Version,John Williams,['John Williams'],0.351,0.0767,2.0,-21.396,1.0,0.0335,0.99,0.341,0.0783,0.146,73.848,63973.0,4.0	
109,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:0Ngih1JB1c4jBZ3ZbMRLRw,The Attack On the House - Instrumental,John Williams,['John Williams'],0.302,0.112,0.0,-20.737,0.0,0.0489,0.947,0.732,0.665,0.0838,151.695,413200.0,4.0	
110,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:0POVMJA5WaMB8s2oqr72aV,Mom Returns and Finale - Instrumental,John Williams,['John Williams'],0.0971,0.0385,7.0,-22.21,1.0,0.0394,0.97,0.398,0.0615,0.0726,87.598,259613.0,3.0	
111,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:0pGdmGx8l6OkT3FGgudLUr,Have Yourself a Merry Little Christmas - Voice,Hugh Martin,"['Hugh Martin', 'Mel TormÃ©']",0.196,0.188,8.0,-17.707,1.0,0.0394,0.874,0.00221,0.112,0.151,74.377,184893.0,1.0	
112,3rDo7fQDUwJ6qmxwP5yQsY,Home Alone,spotify:track:7FOJKfiyl1tegmYRqs7AuZ,We Wish You a Merry Christmas / End Title - Voice,Traditional,"['Traditional', 'John Williams']",0.239,0.247,2.0,-15.757,1.0,0.0355,0.958,0.139,0.102,0.29,149.957,254627.0,4.0	
113,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:6X1D6qbVmK48uoOD9nIvVV,Grease - From â€œGreaseâ€,Frankie Valli,['Frankie Valli'],0.821,0.365,9.0,-12.118,1.0,0.0676,0.249,0.0,0.0883,0.85,109.638,205733.0,4.0	
114,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:2AVkArcfALVk2X8sfPRzya,Summer Nights - From â€œGreaseâ€,John Travolta,"['John Travolta', 'Olivia Newton-John']",0.747,0.663,2.0,-9.415,1.0,0.0545,0.62,5.24e-05,0.0861,0.606,124.336,216907.0,4.0	
115,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:5BUq9bdtsm3LWw5laJeJ4R,Hopelessly Devoted To You - From â€œGreaseâ€,Olivia Newton-John,['Olivia Newton-John'],0.59,0.338,11.0,-13.101,0.0,0.03,0.292,0.0131,0.121,0.322,110.581,185360.0,3.0	
116,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want - From â€œGreaseâ€,John Travolta,"['John Travolta', 'Olivia Newton-John']",0.758,0.612,0.0,-11.403,1.0,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840.0,4.0	
117,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:25g7myBXxptpyDqcTNgYpF,Sandy - From â€œGreaseâ€,John Travolta,['John Travolta'],0.693,0.449,10.0,-11.692,1.0,0.0431,0.405,0.00014,0.116,0.606,109.438,155693.0,4.0	
118,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:5HhODl6Rl3nDulwv7S4Iyn,Beauty School Dropout - From â€œGreaseâ€,Frankie Avalon,['Frankie Avalon'],0.588,0.306,1.0,-13.491,0.0,0.0418,0.859,0.000345,0.123,0.471,112.264,239907.0,3.0	
119,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:7kvW5s7L5uUCdim5N0Z7yx,Look At Me I'm Sandra Dee - From â€œGreaseâ€,Stockard Channing,['Stockard Channing'],0.494,0.427,4.0,-12.943,1.0,0.0838,0.494,0.0,0.11,0.806,184.052,100627.0,3.0	
120,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:1XNE0QfNjdroSdosMIk8F6,Greased Lightnin' - From â€œGreaseâ€,John Travolta,"['John Travolta', 'Jeff Conaway']",0.582,0.836,8.0,-10.604,1.0,0.107,0.148,0.0392,0.0675,0.937,159.913,194467.0,4.0	
121,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:08xEhUYXUG2a3siQrXjSEd,It's Raining On Prom Night - From â€œGreaseâ€,Cindy Bullens,['Cindy Bullens'],0.648,0.279,2.0,-14.973,1.0,0.0345,0.671,1.55e-05,0.107,0.478,111.87,172373.0,4.0	
122,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:6JkSE7KSu15XUErAjzVJ51,Alone At A Drive In Movie - From â€œGreaseâ€,James Getzoff,['James Getzoff'],0.476,0.177,7.0,-14.822,1.0,0.0284,0.863,0.866,0.0922,0.539,100.928,145493.0,3.0	
123,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:2FFtdB45Z414KPXa8lsd1S,Blue Moon - From â€œGreaseâ€,Sha Na Na,['Sha Na Na'],0.601,0.387,7.0,-13.181,1.0,0.0352,0.697,0.000264,0.138,0.472,112.028,143400.0,3.0	
124,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:4c1PtA3hUFXSQB0xary4qI,Rock N' Roll Is Here To Stay - From â€œGreaseâ€,Sha Na Na,['Sha Na Na'],0.316,0.665,11.0,-12.488,0.0,0.0899,0.0751,0.083,0.134,0.96,202.582,122707.0,4.0	
125,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:5DbduGAJjPV6vx2Qwn1G7s,Those Magic Changes - From â€œGreaseâ€,Sha Na Na,['Sha Na Na'],0.799,0.385,0.0,-12.18,1.0,0.0378,0.537,0.000177,0.124,0.962,122.618,138227.0,4.0	
126,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:3uqlxJGcVYMSRSlJPt2HaO,Hound Dog - From â€œGreaseâ€,Sha Na Na,['Sha Na Na'],0.599,0.763,5.0,-10.249,1.0,0.081,0.173,0.000472,0.116,0.839,96.144,85173.0,4.0	
127,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:6MuViMNRhfvcn2RJako0HA,Born To Hand Jive - From â€œGreaseâ€,Sha Na Na,['Sha Na Na'],0.733,0.62,2.0,-10.051,1.0,0.0512,0.011,0.39,0.222,0.92,127.933,279960.0,4.0	
128,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:3N6DfoGuSb8Kv6rydxpJi7,Tears On My Pillow - From â€œGreaseâ€,Sha Na Na,['Sha Na Na'],0.632,0.42,7.0,-12.671,1.0,0.0338,0.793,9.21e-05,0.307,0.816,121.578,123867.0,3.0	
129,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:200wYaJb3KfWu7J5KWVFlw,Mooning - From â€œGreaseâ€,Cindy Bullens,"['Cindy Bullens', 'Louis St. Louis']",0.336,0.297,10.0,-13.036,1.0,0.0328,0.767,0.0333,0.195,0.563,72.576,135600.0,4.0	
130,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:22USWfpCu1nemGkxoWNY65,Freddy My Love - From â€œGreaseâ€,Cindy Bullens,['Cindy Bullens'],0.77,0.342,1.0,-11.412,1.0,0.0343,0.713,0.0,0.141,0.698,115.278,168533.0,3.0	
131,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:6L8L0AAupUq6cLsY2S6y3y,Rock N' Roll Party Queen - From â€œGreaseâ€,Louis St. Louis,['Louis St. Louis'],0.765,0.499,5.0,-11.204,1.0,0.0398,0.718,4.87e-05,0.102,0.964,144.177,131840.0,4.0	
132,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:0pDB9JmbZxupqmZuuevxjS,There Are Worse Things I Could Do - From â€œGreaseâ€,Stockard Channing,['Stockard Channing'],0.49,0.249,7.0,-13.909,1.0,0.0342,0.856,9.72e-06,0.102,0.164,101.395,143160.0,3.0	
133,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:2SMbVw0jPM8LapbjhIDjO4,Look At Me I'm Sandra Dee - From â€œGreaseâ€,Olivia Newton-John,['Olivia Newton-John'],0.343,0.118,4.0,-16.397,1.0,0.0402,0.987,0.00586,0.0929,0.113,104.091,91067.0,4.0	
134,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:5CyZPkmTBmq61SunRDysna,We Go Together - From â€œGreaseâ€,John Travolta,"['John Travolta', 'Olivia Newton-John']",0.732,0.803,0.0,-10.817,1.0,0.202,0.228,0.0,0.659,0.776,111.13,179573.0,4.0	
135,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:7c3mNZeY0Sa90U5T0uglkT,Love Is A Many Splendored Thing - From â€œGreaseâ€,James Getzoff,['James Getzoff'],0.239,0.252,1.0,-13.668,0.0,0.0347,0.938,0.921,0.105,0.0973,94.871,83133.0,3.0	
136,5n47Dui0H3pGpZSOxITmoq,Grease,spotify:track:23Ub4uo7HQutrp9bq9BeGg,Grease - End Credits / From â€œGreaseâ€,Frankie Valli,['Frankie Valli'],0.818,0.364,9.0,-12.727,1.0,0.0762,0.27,0.0,0.125,0.857,109.599,204360.0,4.0	
137,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:4MeBn9GqDFZ4IgZQXWGa7o,Meet Me on the Equinox,Death Cab for Cutie,['Death Cab for Cutie'],0.486,0.892,7.0,-6.251,0.0,0.0457,0.137,0.48,0.216,0.496,135.005,224133.0,4.0	
138,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:1Oiawgs3gXm8NI6gLqKszk,Friends,Band Of Skulls,['Band Of Skulls'],0.669,0.614,11.0,-5.012,1.0,0.0346,0.0285,0.0,0.219,0.336,116.045,189827.0,4.0	
139,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:74ic1YjV0Gejl4Q47YK97E,Hearing Damage,Thom Yorke,['Thom Yorke'],0.629,0.736,1.0,-10.179,1.0,0.0335,0.0369,0.86,0.108,0.119,116.0,304827.0,4.0	
140,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:39Odj4vLKRarATkCA31gaW,Possibility,Lykke Li,['Lykke Li'],0.285,0.311,0.0,-10.012,1.0,0.032,0.768,0.00183,0.0809,0.0772,117.813,306440.0,4.0	
141,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:5Zo7jWIYmZ6OBvz1Hi3SNM,A White Demon Love Song,The Killers,['The Killers'],0.413,0.561,8.0,-8.929,0.0,0.0357,0.537,0.029,0.0961,0.159,173.924,213973.0,4.0	
142,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:7rjWR7YUXJDX1iYw7bt8kW,Satellite Heart,Anya Marina,['Anya Marina'],0.45,0.393,6.0,-9.472,1.0,0.0276,0.13,0.11,0.116,0.138,75.974,213533.0,4.0	
143,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:3H41n3kvvAHcjmcP9CzpTR,I Belong to You - New Moon Remix,Muse,['Muse'],0.631,0.773,0.0,-4.962,0.0,0.0263,0.0576,9.19e-05,0.209,0.873,105.987,191960.0,4.0	
144,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:4k7x3QKrc3h3U0Viqk0uop,Rosyln,Bon Iver,"['Bon Iver', 'St. Vincent']",0.329,0.277,10.0,-13.111,0.0,0.0302,0.971,0.024,0.0971,0.121,159.719,289560.0,3.0	
145,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:0czSxdwBJhj9sCrfzvotXr,Done All Wrong,Black Rebel Motorcycle Club,['Black Rebel Motorcycle Club'],0.481,0.538,11.0,-8.734,0.0,0.027,0.777,0.408,0.288,0.245,80.003,169533.0,4.0	
146,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:656QPKga3O2hMcBerlJdSG,Monsters,Hurricane Bells,['Hurricane Bells'],0.489,0.955,1.0,-4.565,1.0,0.0546,0.00089,0.0488,0.291,0.636,119.97,196133.0,4.0	
147,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:3707LHvB1Fnru7wRsXPfOZ,The Violet Hour,Sea Wolf,['Sea Wolf'],0.431,0.653,2.0,-6.211,1.0,0.029,0.00126,0.000406,0.0583,0.695,182.165,212733.0,4.0	
148,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:6eshNl2yC40XrunTV5qIA9,Shooting The Moon,OK Go,['OK Go'],0.528,0.795,6.0,-6.686,1.0,0.0379,0.03,0.00482,0.369,0.516,150.021,198107.0,3.0	
149,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:02KGkBz8Tyc9TB2RqCd9Z5,Slow Life (with Victoria Legrand),Grizzly Bear,"['Grizzly Bear', 'Victoria Legrand']",0.488,0.513,6.0,-7.469,1.0,0.0257,0.199,0.0396,0.173,0.406,73.055,261200.0,4.0	
150,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:04YowKxLAYWkZ4xjIEi6En,No Sound But The Wind,Editors,['Editors'],0.5,0.506,9.0,-7.453,1.0,0.0263,0.883,0.000196,0.106,0.256,104.25,228333.0,4.0	
151,2PDlvc7K51qC4Bkali3q0R,The Twilight Saga: New Moon,spotify:track:4xHpqKKjWAULcbFlVefLrw,New Moon (The Meadow),Alexandre Desplat,['Alexandre Desplat'],0.449,0.0844,9.0,-19.391,0.0,0.0437,0.987,0.901,0.131,0.105,124.936,249027.0,4.0	
152,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:4FMVklp5VLsWc7JP44QcWl,Long Ago...,Charlton Heston,"['Charlton Heston', 'Alan Menken', 'Disney']",0.601,0.343,8.0,-14.06,1.0,0.499,0.772,2.1e-06,0.415,0.81,131.35,30693.0,4.0	
153,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:6uW03WHG3qv2FzxPIW6SUP,The Gospel Truth I / Main Titles - Hercules,Cheryl Freeman,"['Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White', 'Roz Ryan', 'Disney']",0.5,0.565,11.0,-10.528,1.0,0.145,0.25,0.000147,0.145,0.466,158.072,145640.0,4.0	
154,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:7f0U9m3XLABHS36uUeV8JU,The Gospel Truth II,Roz Ryan,"['Roz Ryan', 'Chorus - Hercules', 'Disney']",0.371,0.261,1.0,-14.237,0.0,0.0431,0.587,5.39e-06,0.114,0.188,81.052,59200.0,4.0	
155,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:1VWHn9cg9EJFWNjQ0ARRnT,The Gospel Truth III,Lillias White,"['Lillias White', 'Vaneese Thomas', 'LaChanze', 'Cheryl Freeman', 'Disney']",0.368,0.363,2.0,-14.205,1.0,0.0462,0.835,0.0,0.16,0.182,70.163,65733.0,4.0	
156,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:0D1OY0M5A0qD5HGBvFmFid,Go the Distance,Roger Bart,"['Roger Bart', 'Disney']",0.275,0.126,9.0,-17.077,1.0,0.033,0.879,0.000799,0.0791,0.21,88.626,194160.0,4.0	
157,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:59F43S4fSrHLFd23HKZbfx,Oh Mighty Zeus,Alan Menken,"['Alan Menken', 'Disney']",0.154,0.165,0.0,-20.323,1.0,0.0401,0.923,0.938,0.279,0.107,168.641,45973.0,4.0	
158,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:7hglw5IUxLN1wIpKDb2saZ,Go The Distance (Reprise),Roger Bart,"['Roger Bart', 'Disney']",0.25,0.448,0.0,-9.587,1.0,0.0374,0.835,9.99e-05,0.0569,0.466,77.273,57693.0,3.0	
159,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:0Z06gAgsGv5hsLzvC06XMP,One Last Hope,Danny DeVito,"['Danny DeVito', 'Disney']",0.651,0.442,0.0,-12.903,1.0,0.178,0.643,0.0,0.369,0.658,99.656,180733.0,4.0	
160,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:4zDfgax6Ihb0UWdour1ZEs,Zero To Hero,Chorus - Hercules,"['Chorus - Hercules', 'Lillias White', 'Cheryl Freeman', 'LaChanze', 'Roz Ryan', 'Vaneese Thomas', 'Tawatha Agee', 'Disney']",0.474,0.82,0.0,-7.699,1.0,0.243,0.493,0.0,0.0978,0.697,164.718,140573.0,4.0	
161,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:0PKmDncVOiNQLO6D1P6PXi,I Won't Say (I'm In Love),Susan Egan,"['Susan Egan', 'Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White', 'Disney']",0.684,0.481,0.0,-10.305,1.0,0.0391,0.228,0.0,0.157,0.48,121.208,140227.0,4.0	
162,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:64Eug7tFE4KWJNQUE73BGe,A Star Is Born,Cheryl Freeman,"['Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White', 'Roz Ryan', 'Disney']",0.681,0.833,0.0,-6.248,1.0,0.0847,0.382,5.59e-06,0.391,0.725,117.54,124200.0,4.0	
163,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:6oKK0T5R7qVyuVGLpEcpX0,Go The Distance (Single),Michael Bolton,"['Michael Bolton', 'Disney']",0.336,0.313,2.0,-13.148,1.0,0.032,0.382,0.0,0.11,0.123,126.025,282067.0,4.0	
164,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:7sdUj7OKzvHH9OsYRIXDXn,The Big Olive,Alan Menken,"['Alan Menken', 'Disney']",0.621,0.329,4.0,-15.816,1.0,0.0345,0.833,0.817,0.0677,0.349,118.286,67133.0,4.0	
165,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:3m8ej3lZ47yndhFc08jeMP,The Prophecy,Alan Menken,"['Alan Menken', 'Disney']",0.118,0.184,0.0,-12.669,0.0,0.0343,0.92,0.52,0.152,0.0356,91.101,53907.0,4.0	
166,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:4kc1nTyciJZQzafYi3hRZA,Destruction Of The Agora,Alan Menken,"['Alan Menken', 'Disney']",0.17,0.259,9.0,-18.214,1.0,0.0523,0.884,0.803,0.202,0.0662,167.944,127027.0,1.0	
167,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:0yFTpriuR2rKbNWelPM83i,Phil's Island,Alan Menken,"['Alan Menken', 'Disney']",0.155,0.0776,9.0,-19.114,1.0,0.0411,0.938,0.394,0.207,0.0654,76.021,145400.0,3.0	
168,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:3DQtzfssfPDqxlcOhGagbK,Rodeo,Alan Menken,"['Alan Menken', 'Disney']",0.385,0.339,2.0,-12.735,1.0,0.0649,0.935,0.0355,0.287,0.302,146.284,39907.0,3.0	
169,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:5ACxGU59mXPBpyZSwgOc1n,Speak Of The Devil,Alan Menken,"['Alan Menken', 'Disney']",0.358,0.045,7.0,-19.745,1.0,0.0381,0.891,0.248,0.144,0.0634,118.45,90667.0,4.0	
170,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:7eVXczXQfPyaxCB1gfGFbL,The Hydra Battle,Alan Menken,"['Alan Menken', 'Disney']",0.267,0.275,9.0,-13.824,0.0,0.0372,0.834,0.363,0.102,0.0563,132.091,208400.0,4.0	
171,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:3CZ6dewgB5uzSfIgj05xe8,Meg's Garden,Alan Menken,"['Alan Menken', 'Disney']",0.155,0.0753,0.0,-22.275,1.0,0.0375,0.974,0.854,0.108,0.0536,141.599,74493.0,5.0	
172,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:2wgN768zXA8tV5JXelK4Uj,Hercules' Villa,Alan Menken,"['Alan Menken', 'Disney']",0.52,0.112,11.0,-20.463,1.0,0.0624,0.983,0.718,0.351,0.558,151.327,37200.0,5.0	
173,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:1XGxRm23zHutreSs9VnJoQ,All Time Chump,Alan Menken,"['Alan Menken', 'Disney']",0.207,0.142,9.0,-22.315,0.0,0.0471,0.985,0.0187,0.157,0.0687,87.057,37973.0,4.0	
174,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:2dSWy1j5cf2HtlFe7tve5h,Cutting The Thread,Alan Menken,"['Alan Menken', 'Disney']",0.282,0.227,11.0,-13.575,0.0,0.0343,0.87,0.637,0.222,0.0766,127.35,203600.0,4.0	
175,1wbY6VUchNsZLaDi22eD3J,Hercules,spotify:track:0Vx07Bg7XsEFk9jBRotQBu,A True Hero / A Star Is Born,Chorus - Hercules,"['Chorus - Hercules', 'Roz Ryan', 'Alan Menken', 'Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White', 'Disney']",0.168,0.286,7.0,-11.353,1.0,0.0393,0.839,0.507,0.434,0.0982,87.79,333667.0,4.0	
176,29EiOQJnxWlX5nVOWQpu3u,Aladdin,spotify:track:0CKmN3Wwk8W4zjU0pqq2cv,Arabian Nights,Bruce Adler,"['Bruce Adler', 'Disney']",0.507,0.197,9.0,-15.568,0.0,0.0406,0.689,0.0,0.214,0.497,128.946,79293.0,4.0	
177,29EiOQJnxWlX5nVOWQpu3u,Aladdin,spotify:track:0dQKabsoT9ojccQgVhLmHN,Legend of the Lamp,Alan Menken,"['Alan Menken', 'Disney']",0.558,0.22,7.0,-21.56,0.0,0.459,0.597,0.0,0.395,0.503,123.172,85187.0,5.0	
